res_space_heating_kwh,res_space_cooling_kwh,res_heating_load_kwh,res_cooling_load_kwh,res_space_heating_mbtu,res_space_cooling_mbtu,fips,com_space_heating_kwh,com_space_cooling_kwh,com_space_heating_mbtu,com_space_cooling_mbtu,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu
16840321.87431294,31017667.973805215,21399038.849525042,79259284.31770243,57461.569560861906,105836.68763547567,13005,269693.1096538532,1290629.1398658198,920.2311865605178,4403.809894560038,17110014.983966794,58381.80074742242,32308297.113671035,110240.4975300357
7899799.561166918,12234133.782555422,10460946.518017873,30863471.58722908,26955.23787423921,41744.60171307622,13007,470485.36923300463,3691762.4884832143,1605.362888745443,12596.817840978092,8370284.930399923,28560.600762984654,15925896.271038637,54341.419554054315
96336396.9211479,100992896.78374636,100083605.15065253,271861065.3189577,328713.4660633194,344602.1048174859,13009,6039776.669585658,12715157.768053679,20608.575644913348,43385.92385700221,102376173.59073356,349322.0417082328,113708054.55180004,387988.0286744881
46529446.8668995,27504146.521552283,53027689.39375221,86697834.27293976,158765.07989131619,93848.05352034245,13011,4375789.393542857,10284617.806058945,14930.81477286211,35092.57637000158,50905236.260442354,173695.89466417828,37788764.32761123,128940.62989034403
224590041.95566458,134585477.19300184,239709001.99657807,391267585.7222798,766333.1149386852,459224.75932028366,13013,52617875.68088822,157055971.2387113,179539.66356153728,535897.2758143989,277207917.6365528,945872.7785002226,291641448.4317131,995122.0351346824
360846380.8640694,181024235.1415167,367091251.6841253,506678400.22644126,1231259.0916942875,617680.395744245,13015,36373161.42347003,53993607.25003635,124110.39176580186,184233.85502935352,397219542.2875394,1355369.4834600894,235017842.39155304,801914.2507735986
40478693.58613075,42531967.33688184,42189652.92140921,111916594.24806,138119.05049036737,145125.11209280268,13017,3723689.491283816,7903619.988955437,12705.757308168142,26968.273716354382,44202383.07741457,150824.8077985355,50435587.32583728,172093.38580915704
29843608.384858377,34519764.60926634,35729663.461117946,95913972.36439171,101830.62960152743,117786.33865339127,13019,8776848.854967505,58412399.94069381,29947.85460568653,199311.40315843886,38620457.23982588,131778.48420721397,92932164.54996015,317097.74181183014
414961977.04232347,334117560.7292704,401273597.4083107,901470506.8089808,1415909.1902691477,1140056.5619018942,13021,61918922.56646943,136353914.47773212,211276.15628379813,465258.91845387785,476880899.6087929,1627185.346552946,470471475.2070025,1605315.480355772
33754301.884215295,24313713.211244043,33319736.48730621,66794665.99872026,115174.47113981015,82961.84202404067,13023,1526426.5538850229,5020152.684624109,5208.38415442635,17129.473821618678,35280728.438100316,120382.85529423649,29333865.895868152,100091.31584565935
24320951.29393202,45307204.35496113,34028217.124111265,118218197.41214244,82986.5393899798,154594.61488214578,13025,274226.92372705165,2348078.423993124,935.7012039798694,8011.977009800747,24595178.21765907,83922.24059395965,47655282.77895425,162606.59189194653
27150757.778551057,36868664.364704795,30746597.828333054,94894892.79456425,92642.24094802076,125801.11816271255,13027,1965485.1309594053,12274132.498798203,6706.514365722087,41881.0830127143,29116242.909510463,99348.75531374285,49142796.863502994,167682.20117542683
44712404.26583738,58506344.86765182,54408460.250217825,154833390.70766446,152565.0725164429,199631.95658939923,13029,4345293.997701138,21096371.43108371,14826.760151903956,71983.81500760083,49057698.26353852,167391.83266834685,79602716.29873553,271615.771597
135315813.92853773,141122317.39938474,159957740.89051735,384738479.66140276,461716.77196974854,481529.3863357714,13031,17441870.586114317,49306865.61681851,59514.139185445274,168242.02705950235,152757684.51465204,521230.91115519387,190429183.01620325,649771.4133952738
48786735.203218564,47900566.80510625,51055808.390593275,138590847.6468089,166467.2682297806,163443.53581950886,13033,5713687.895393166,7164961.071333959,19495.914442762627,24447.864599863595,54500423.09861173,185963.18267254322,55065527.87644021,187891.40041937245
77184926.85992594,36212695.38070814,70735376.65614164,114442614.40314308,263365.93070568144,123562.85884172024,13035,16178664.717235325,10079868.015774658,55203.90138559678,34393.94101108137,93363591.57716127,318569.8320912782,46292563.3964828,157956.79985280163
5949562.04632703,14778177.924189333,7359853.538348641,40075564.867353104,20300.750539878405,50425.241578599234,13037,,,,,5949562.04632703,20300.750539878405,14778177.924189333,50425.241578599234
52340420.918230265,117840172.89436735,72143538.69107348,294938346.0615556,178592.94851277204,402087.4032201324,13039,8350669.439961741,42374003.12930152,28493.669924209935,144586.11578562114,60691090.358192004,207086.61843698198,160214176.0236689,546673.5190057536
15719057.712031346,25489688.763255347,23965081.34827379,71448540.7586948,53635.65701964606,86974.43759603162,13043,584362.2010549394,2142917.905691107,1993.926809432003,7311.940188560665,16303419.913086286,55629.58382907807,27632606.668946452,94286.37778459229
339482186.34817594,212553039.48396403,329657587.2683199,621351994.6448889,1158361.4262904378,725261.153250892,13045,58106174.09432727,69833872.25612542,198266.51708656605,238283.0885477603,397588360.4425032,1356627.9433770038,282386911.7400894,963544.2417986522
241542341.2268562,109653901.3742655,261992648.17967802,328871261.753853,824176.7672784876,374154.682342989,13047,19551946.802447706,21001807.678945296,66714.01886639753,71661.15005725175,261094288.0293039,890890.7861448851,130655709.0532108,445815.83240024076
17961444.113404576,27664306.841422517,19610664.549769342,65577603.55863177,61286.99784000051,94394.54327450511,13049,311591.5413026649,1488756.0848303006,1063.1945849235576,5079.847164805032,18273035.65470724,62350.19242492408,29153062.926252816,99474.39043931014
575696021.4079715,633771913.2404736,589166863.2158636,1639587476.2136552,1964356.5738790387,2162519.763588176,13051,61523451.049078494,334941112.8258095,209926.7513095048,1142866.6385996833,637219472.45705,2174283.325188543,968713026.0662831,3305386.402187859
24731464.12089228,13802243.108427119,21679337.17838922,40871966.9293386,84387.26744838963,47095.21340447472,13053,47091.03134172372,800166.6144566907,160.68128586441185,2730.2821121854818,24778555.152234003,84547.94873425404,14602409.72288381,49825.49551666021
92768022.1559753,45315506.86157381,102496725.39656526,129555803.56428386,316537.66465533385,154622.9442136642,13055,6047022.186394669,10399217.756689202,20633.29837712908,35483.607674745006,98815044.34236997,337170.963032463,55714724.618263006,190106.55188840916
899650604.4273726,414602556.56374896,788486650.0631696,1134579441.1424377,3069735.612692024,1414682.7965585436,13057,71249143.74773423,95354112.80002047,243112.1958456814,325361.77315768745,970899748.1751068,3312847.808537705,509956669.3637694,1740044.569716231
375476178.0931552,212695459.40508923,377460870.620055,582839642.913371,1281178.0372711348,725747.1102454,13059,87922846.34082755,178136447.61669654,300005.236759084,607826.8546437301,463399024.43398273,1581183.2740302186,390831907.02178574,1333573.96488913
5362638.694246083,7869215.113730466,6126611.8529485,21820195.958843753,18298.084719462215,26850.8793965945,13061,,,,,5362638.694246083,18298.084719462215,7869215.113730466,26850.8793965945
787921289.2847222,483161037.12991107,718150503.3812532,1285286982.372426,2688499.323862551,1648614.067554529,13063,182168264.54682145,262366998.7985069,621583.9865273205,895233.4560143349,970089553.8315437,3310083.3103898712,745528035.9284179,2543847.5235688635
6601699.104194751,13189986.46693825,9147021.490866194,34317314.691653706,22525.934784785284,45006.106803271614,13065,175945.66929723302,1411130.9100017322,600.3516079271992,4814.979045515131,6777644.773491984,23126.286392712485,14601117.376939982,49821.085848786744
3033556951.130497,1301231779.2738562,2636219052.787218,3585729925.6610312,10350927.082344316,4439987.605795054,13067,551703391.2283851,705407086.5823915,1882490.3127528043,2406949.1472254144,3585260342.358882,12233417.39509712,2006638865.8562477,6846936.753020468
76349141.19424956,79477128.30097525,91649038.14631706,214532322.2515886,260514.11133282905,271187.2475151463,13069,16098824.189082688,33174576.488610443,54931.47416618498,113196.36576900021,92447965.38333224,315445.585499014,112651704.7895857,384383.61328414653
69120851.20637995,87848538.62238035,72712721.70267336,233904839.66422674,235850.1594770397,299751.6882720461,13071,5522637.311410117,30840388.056968026,18844.022721029538,105231.783385479,74643488.51779006,254694.18219806923,118688926.67934838,404983.4716575251
248271558.3172303,347426904.5989653,255936856.00576913,939896924.0401812,847137.8115396709,1185469.9331121226,13073,34482773.912220426,89779992.64199753,117660.12114239162,306342.0836534507,282754332.22945076,964797.9326820626,437206897.2409628,1491812.0167655733
44510234.68173889,39218486.620877996,50835401.65402311,106419979.49983458,151875.2411874179,133819.04537553588,13075,2400164.4801409766,7179546.257987592,8189.702029597192,24497.6313278223,46910399.16187987,160064.9432170151,46398032.878865585,158316.6767033582
378680377.95288956,262856365.8950987,357482270.16265005,745968232.0385635,1292111.2221889284,896903.2460380339,13077,75464101.17993574,121848062.4696933,257494.22912830827,415762.89157146425,454144479.1328253,1549605.4513172368,384704428.364792,1312666.137609498
24657167.330948044,34104568.31703739,24856430.03406188,81048297.27187832,84133.75625095572,116369.62994643259,13079,968924.2545521407,2954797.5211814675,3306.1071437760506,10082.188723519175,25626091.585500184,87439.86339473177,37059365.83821885,126451.81866995175
60536059.36886949,68804220.56957845,55570740.33337387,193807347.66178024,206557.6306870131,234769.77078272257,13081,6616238.133793393,23300215.699763298,22575.544018318054,79503.64459822174,67152297.50266288,229133.17470533113,92104436.26934175,314273.4153809443
65568797.60805279,30430886.544914223,69764054.24462445,86459687.13580857,223730.04820793646,103834.5060771367,13083,56410.15272672246,312366.4927018312,192.4794513452642,1065.8388291406118,65625207.760779515,223922.52765928174,30743253.037616055,104900.34490627731
53843955.19267001,45746243.743103415,70121558.7967302,127096913.0849237,183723.22095902744,156092.67961808038,13085,26312509.436358824,29663894.833120164,89782.01857319627,101217.4214436723,80156464.62902883,273505.23953222367,75410138.57622358,257310.10106175268
50121309.92001053,67077866.886900984,54353394.04687641,174584417.30667263,171021.02667308456,228879.20687520408,13087,5730280.985283587,16951897.899469446,19552.53242168751,57842.28280249148,55851590.90529412,190573.5590947721,84029764.78637043,286721.48967769556
3083940889.913529,1253743712.2203696,2733439428.2489233,3427837877.01184,10522844.235991329,4277951.577703036,13089,605190094.4297435,816751603.6363422,2064994.539187694,2786872.450334916,3689130984.343272,12587838.775179021,2070495315.8567119,7064824.028037952
45847505.93914011,50488465.212437905,53059834.99956878,136267706.71254167,156438.2006101894,172273.8126668983,13091,1617781.963520105,6175730.091768084,5520.101784569418,21072.468026785733,47465287.90266021,161958.30239475882,56664195.30420599,193346.28069368404
35262874.43189863,32787308.22942058,40595926.29660906,87327547.53125387,120321.93488980745,111874.95147655159,13093,4636197.865133158,6998846.424141079,15819.365455931184,23881.05783536159,39899072.29703179,136141.30034573865,39786154.65356166,135756.0093119132
132076630.00247811,237984965.50890553,149170796.7717901,636881089.7567823,450664.21644991566,812038.4961814879,13095,49869782.39845053,177257460.02879572,170162.7790526138,604827.6241775751,181946412.40092865,620826.9955025294,415242425.53770125,1416866.120359063
454829833.218865,247426334.75942156,425163388.49660355,672468191.3589919,1551943.9767790844,844253.7887386822,13097,77802336.09851241,97776633.77044095,265472.61869985034,333627.7587067399,532632169.3173774,1817416.5954789347,345202968.5298625,1177881.547445422
15664630.16868156,23574648.19952562,17748632.106884267,67192547.7025029,53449.94251302544,80440.04725682575,13099,540597.9705136679,2056771.1254346825,1844.5970403044478,7017.995141482948,16205228.139195228,55294.53955332988,25631419.324960303,87458.0423983087
5869730.251974344,5248532.4495179765,5860789.690942117,17526948.061473712,20028.353121432243,17908.738009363165,13101,,,,,5869730.251974344,20028.353121432243,5248532.4495179765,17908.738009363165
96529838.22906382,102791702.25489856,105947730.03690012,279321400.486084,329373.5152745943,350739.8845154341,13103,20844987.988730967,66365156.292252466,71126.05900584446,226447.3371213589,117374826.21779479,400499.57428043877,169156858.54715103,577187.221636793
64254305.022640206,42186242.44613847,63881195.49538442,121074898.633683,219244.8128485616,143945.44967265183,13105,11064092.17229243,12263150.244205374,37752.253592950234,41843.610000563414,75318397.19493264,256997.06644151185,54449392.69034384,185789.0596732152
49256926.73155714,49542192.343377404,58584692.46548735,129318224.11997063,168071.62849166885,169044.99526691646,13107,260013.97468071067,798539.8473530356,887.2046035949894,2724.7313518268816,49516940.70623785,168958.83309526384,50340732.19073044,171769.72661874333
21768320.79930551,21346596.040338386,21255128.72017402,62345515.46121994,74276.6016687839,72837.6169062723,13109,300202.5224903432,1442983.5561954204,1024.3336354952446,4923.664797403754,22068523.321795855,75300.93530427915,22789579.596533805,77761.28170367605
135581423.17854849,59792027.045502454,130651024.93331924,160192481.87074083,462623.0684472988,204018.88674709483,13111,8562676.025762057,7565938.396377856,29217.066499895795,25816.05617169353,144144099.20431054,491840.13494719454,67357965.44188032,229834.94291878838
380045679.040308,220828154.92098105,347907705.01826316,591892711.242866,1296769.8233719545,753497.0221883861,13113,92962200.1765278,114224162.05523358,317200.2276347379,389749.06076346885,473007879.2168358,1613970.0510066925,335052316.97621465,1143246.082951855
