Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Colocation America NYDC1,new-york,40.717729,-74.0083059,15.0,1.68,https://www.colocationamerica.com/data-center-locations/new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/colocation-america-nydc1/,Midsize/Colo,P3,118260.0
Colocation America NYDC2,new-york,40.717729,-74.0083059,15.0,1.68,https://www.colocationamerica.com/data-center-locations/new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/colocation-america-nydc2/,Midsize/Colo,P3,118260.0
Lumen New York 1,new-york,40.7409573,-74.0021187,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/level3-new-york1/,Midsize/Colo,P2,118260.0
Crown Castle New York - 60 Hudson St,new-york,40.7176441,-74.0082842,15.0,1.68,https://www.crowncastle.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/lightower-new-york/,Midsize/Colo,P3,118260.0
TeliaSonera NYKEC,new-york,40.742559,-74.0060547,1.0,1.91,https://business.teliacompany.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/telia-new-york/,Small,P4,7884.0
AT&T Secaucus,new-york,40.7861245,-74.0691422,15.0,1.68,https://www.business.att.com/products/colocation.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/att-secaucus/,Midsize/Colo,P3,118260.0
32 Avenue of the Americas,new-york,40.7693743,-73.8032154,1.0,1.91,https://www.rudin.com/commercial-properties/32-avenue-americas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/32sixthave/,Small,P4,7884.0
New York Connect Data Center,new-york,40.7409548,-74.0022466,15.0,1.68,https://www.nyct.net/web_hosting/nyctdata.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/new-york-connect/,Midsize/Colo,P3,118260.0
NaviSite New York,new-york,40.7291847,-74.007594,1.0,1.91,https://www.navisite.com/services/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/navisite-new-york/,Small,P4,7884.0
LG Networks NYC Node,new-york,40.726374,-74.005656,1.0,1.91,https://www.lglass.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/lg-networks-nyc-node/,Small,P4,7884.0
TELEHOUSE Briad Financial Center,new-york,40.7034062,-74.0126584,50.0,1.22,https://www.telehouse.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/telehouse-briad-financial-center/,Hyperscale,P3,394200.0
Tata Communications New York,new-york,40.720015,-74.0047781,50.0,1.22,https://www.tatacommunications.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/tata-new-york/,Hyperscale,P3,394200.0
NYGC Rouses Point,new-york,44.98983908947315,-73.36898570658715,17.0,1.68,https://nygc.ai/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/plattsburgh/nygc-rouses-point/,Midsize/Colo,P1,134028.0
