Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Meta Prometheus - Building 8,ohio,40.06147028747131,-82.74051952634582,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/meta-prometheus-building-8/,Hyperscale,P2,394200.0
Meta Prometheus - Building 3,ohio,40.06601057720243,-82.74919010973836,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/meta-prometheus-building-3/,Hyperscale,P2,394200.0
Amazon AWS CMH - 5125 Hayden,ohio,40.060745,-83.132698,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-5125-hayden/,Hyperscale,P2,394200.0
Amazon AWS CMH - 4612 Cosgray,ohio,40.049333,-83.175443,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-4612-cosgray/,Hyperscale,P2,394200.0
Aligned - Conesville Industrial Park,ohio,40.1829375,-81.8745625,15.0,1.68,https://aligneddc.com/ohio/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/aligned-cip/,Midsize/Colo,P2,118260.0
Meta Prometheus Campus,ohio,40.0645508,-82.7449216,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/meta-new-albany-data-center/,Hyperscale,P2,394200.0
Amazon AWS CMH - Scioto A,ohio,40.02139575289289,-83.12599936974131,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-a/,Hyperscale,P2,394200.0
Amazon AWS CMH - Beech North E,ohio,40.1019755,-82.7518108,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-e/,Hyperscale,P2,394200.0
Amazon AWS CMH - 2675 Newton,ohio,40.09335627596008,-82.73213710555412,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-2675-newton/,Hyperscale,P2,394200.0
Google Johnstown,ohio,40.0942197,-82.73618499999999,50.0,1.22,https://www.google.com/about/datacenters/locations/st-ghislain/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/google-johnstown/,Hyperscale,P2,394200.0
Microsoft - 129 N High St,ohio,39.967112,-82.49553399999999,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/microsoft-129-n-high-st/,Hyperscale,P2,394200.0
Amazon AWS CMH - Beech North A,ohio,40.1024242,-82.7501204,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-a/,Hyperscale,P2,394200.0
Amazon AWS CMH - 8619 Industrial D,ohio,40.134772,-83.211574,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8619-industrial-d/,Hyperscale,P2,394200.0
Amazon AWS CMH - Beech North B,ohio,40.1055835,-82.7499397,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-b/,Hyperscale,P2,394200.0
Amazon AWS CMH - Beech North C,ohio,40.1067021,-82.7516792,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-c/,Hyperscale,P2,394200.0
