Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Hobart Devco LLC - Building 4,indiana,41.504345,-87.280672,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-4/,Small,P4,7884.0
Hobart Devco LLC - Building 5,indiana,41.502781,-87.285185,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-5/,Small,P4,7884.0
Hobart Devco LLC - Building 1,indiana,41.504361,-87.285525,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-1/,Small,P4,7884.0
Hobart Devco LLC - Building 2,indiana,41.504271,-87.284035,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-2/,Small,P4,7884.0
Hobart Devco LLC - Building 3,indiana,41.504287,-87.282517,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-3/,Small,P4,7884.0
Hobart Devco LLC Campus,indiana,41.50335,-87.283036,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-campus/,Small,P4,7884.0
Watch Communications Data Center,indiana,38.0202279,-87.5211366,15.0,1.68,https://www.watchcomm.net/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/evansville/sitco-data-center/,Midsize/Colo,P3,118260.0
Microsoft La Porte,indiana,41.5835592,-86.6959201,538.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/la-porte/microsoft-la-porte/,Hyperscale,P1,4241592.0
Windstream Evansville,indiana,37.997414,-87.489495,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/evansville/ngenx-evansville/,Small,P4,7884.0
Meta Jeffersonville Data Center,indiana,38.35725403904745,-85.66352714275618,407.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/jeffersonville/meta-jeffersonville-data-center/,Hyperscale,P1,3208788.0
