fips,dc_count,total_it_load_mw,total_recoverable_kwh,total_heat_delivered_kwh,total_cooling_delivered_kwh,dc_count_hyperscale,it_load_mw_hyperscale,dc_count_ai_specialized,it_load_mw_ai_specialized,dc_count_midsize_colo,it_load_mw_midsize_colo,dc_count_small,it_load_mw_small,aggregated_count,original_it_load_mw,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu,heating_coverage_ratio,cooling_coverage_ratio,heating_coverage_pct,cooling_coverage_pct,heating_demand_mw,cooling_demand_mw,heat_delivered_mw,cooling_delivered_mw,county_name,state_abbr,county_label
25021,3,14.8,85147200.0,255441599.99999997,59603039.99999999,0,0.0,0,0.0,1,11.6,2,3.2,0,13.8,7289902218.169434,24874181.53450909,753659733.5918887,2571594.030697694,0.03504047000292192,0.07908481419849266,3.5040470002921915,7.908481419849266,832.1806185124924,86.0342161634576,29.159999999999997,6.803999999999999,Norfolk County,MA,"Norfolk County, MA"
25023,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,5319440010.876389,18150684.677591786,487747416.76467353,1664263.446134247,0.004046162745701119,0.010296534286768034,0.4046162745701119,1.0296534286768033,607.2420103740169,55.678928854414785,2.4569999999999994,0.5732999999999998,Plymouth County,MA,"Plymouth County, MA"
25025,6,76.5,304046460.0,912139380.0,212832522.0,1,30.0,0,0.0,3,45.0,2,1.5,0,30.5,6813810091.650413,23249687.593744226,1198405097.804803,4089128.367233876,0.13386627565651238,0.1775964758409817,13.386627565651239,17.759647584098172,777.8322022431978,136.80423490922405,104.1255,24.29595,Suffolk County,MA,"Suffolk County, MA"
25027,6,36.6,188033400.0,564100200.0,131623380.0,0,0.0,0,0.0,2,30.0,4,6.6,0,4.6,10121194127.09146,34534951.571202114,609223600.7817644,2078757.4356186911,0.05573454998655442,0.21605101941405258,5.573454998655443,21.60510194140526,1155.3874574305319,69.54607314860324,64.395,15.0255,Worcester County,MA,"Worcester County, MA"
26005,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1275789483.2486308,4353174.87895095,92105761.24411777,314277.9363830265,0.20393019649096503,0.6590988357297461,20.3930196490965,65.90988357297462,145.63806886399897,10.514356306406139,29.7,6.929999999999999,Allegan County,MI,"Allegan County, MI"
26007,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,450554238.591655,1537355.0407766069,19127356.639850028,65265.25693981115,0.047770763553967914,0.26256152873402877,4.777076355396791,26.256152873402876,51.43313225932135,2.1834882008961216,2.4569999999999994,0.5732999999999998,Alpena County,MI,"Alpena County, MI"
26025,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,1849852246.4600308,6311958.543940622,155740390.1473434,531408.3263181365,0.1304160375303859,0.36144612163063994,13.041603753038588,36.144612163064,211.17034776940991,17.778583350153355,27.54,6.426,Calhoun County,MI,"Calhoun County, MI"
26027,2,355.0,670140000.0000001,2010420000.0000005,469098000.00000006,1,340.0,0,0.0,1,15.0,0,0.0,0,340.0,824756824.5762649,2814187.4009233057,57374059.95447628,195768.4396811866,2.4375912270054796,8.176133959705973,200.0,200.0,94.15032244021289,6.549550223113731,229.50000000000006,53.550000000000004,Cass County,MI,"Cass County, MI"
26045,4,18.0,101940120.0,305820360.0,71358084.0,0,0.0,0,0.0,1,15.0,3,3.0,0,0.0,1411545003.763713,4816391.992232323,113687812.90116596,387918.9612882102,0.21665647158579235,0.6276669607676846,21.665647158579233,62.766696076768454,161.13527440225033,12.978060833466435,34.911,8.1459,Eaton County,MI,"Eaton County, MI"
26049,1,4.0,28697759.999999996,86093279.99999999,20088431.999999996,0,0.0,0,0.0,0,0.0,1,4.0,0,4.0,6455613075.96153,22027468.512237526,391444214.9628033,1335663.2465316097,0.013336189605381027,0.05131876071258042,1.3336189605381026,5.131876071258042,736.9421319590787,44.68541266698668,9.827999999999998,2.2931999999999992,Genesee County,MI,"Genesee County, MI"
26065,4,37.0,121571279.99999999,364713840.0,85099896.0,0,0.0,0,0.0,2,35.0,2,2.0,0,20.0,3479875136.5538836,11873828.10819124,314856118.75576514,1074333.786763534,0.10480658807809286,0.27028185552275147,10.480658807809286,27.028185552275147,397.2460201545529,35.942479310018854,41.634,9.7146,Ingham County,MI,"Ingham County, MI"
26077,3,3.0,21523319.999999996,64569959.999999985,15066323.999999996,0,0.0,0,0.0,0,0.0,3,3.0,0,0.0,3106376258.387704,10599396.899047537,270537574.47466147,923112.6204431204,0.020786264968917063,0.05569031965062993,2.0786264968917063,5.569031965062993,354.60916191640456,30.883284757381446,7.370999999999998,1.7198999999999995,Kalamazoo County,MI,"Kalamazoo County, MI"
26081,12,173.45,401212818.0,1203638454.0,280848972.59999996,3,150.0,0,0.0,1,15.0,8,8.45,0,3.45,8068026571.45607,27529252.321581256,648091966.4182278,2211381.818478225,0.14918622829755684,0.43334740615927037,14.918622829755684,43.33474061592704,921.0075994812864,73.98310118929541,137.40165,32.060385,Kent County,MI,"Kent County, MI"
26093,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,2330882335.561598,7953301.514227821,169522279.77567968,578434.0907583472,0.11161953395528854,0.35810514157979856,11.161953395528853,35.81051415797985,266.0824583974426,19.351858421881243,29.7,6.929999999999999,Livingston County,MI,"Livingston County, MI"
26099,1,45.0,78051599.99999999,234154799.99999994,54636119.999999985,1,45.0,0,0.0,0,0.0,0,0.0,0,45.0,11303732165.162107,38569939.27750056,822105258.9793568,2805139.8825843404,0.02071482202326597,0.06645878907018633,2.071482202326597,6.645878907018633,1290.3803841509255,93.84763230357953,26.729999999999993,6.236999999999998,Macomb County,MI,"Macomb County, MI"
26115,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,0,0.0,2053668848.8553011,7007409.733270825,133064583.51477928,454035.25412328594,0.12795330666210766,0.4607827746531064,12.795330666210766,46.07827746531064,234.43708320265995,15.190020949175718,29.997,6.9993,Monroe County,MI,"Monroe County, MI"
26125,27,109.55,640894302.0,1922682906.0,448626011.4,0,0.0,0,0.0,5,80.0,22,29.55,0,36.55,18127301715.472485,61852927.53003571,1530535908.5928998,5222405.856217994,0.106065587486686,0.2931169460848814,10.6065587486686,29.311694608488143,2069.3266798484574,174.71871102658673,219.48435,51.213015,Oakland County,MI,"Oakland County, MI"
26161,6,118.0,275388120.0,826164360.0,192771684.0,2,100.0,0,0.0,1,15.0,3,3.0,0,0.0,4540328666.853628,15492246.137975272,408615953.6080975,1394255.6571762413,0.18196135580037603,0.47176739502659465,18.196135580037602,47.176739502659466,518.3023592298663,46.645656804577335,94.311,22.0059,Washtenaw County,MI,"Washtenaw County, MI"
26163,11,1156.3,2237502852.0,6712508556.0,1566251996.4,2,1100.0,0,0.0,2,41.0,7,15.3,1,1140.3,24699525084.72001,84278286.9216267,2292397177.6620145,7821984.690582021,0.2717667053506463,0.6832376220238587,27.17667053506463,68.32376220238588,2819.5804891232883,261.6891755321935,766.2681,178.79589,Wayne County,MI,"Wayne County, MI"
27007,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,707697544.0173624,2414764.5132384906,15925638.472367238,54340.539908380095,0.03041316192482357,0.31534735694985905,3.041316192482357,31.534735694985905,80.78739086956192,1.8179952594026527,2.4569999999999994,0.5732999999999998,Beltrami County,MN,"Beltrami County, MN"
27013,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1026898634.4073982,3503923.9602041286,43344686.8114208,147898.22634609498,0.020959537074874635,0.11586444312885737,2.0959537074874635,11.586444312885737,117.22587150769387,4.94802360860968,2.4569999999999994,0.5732999999999998,Blue Earth County,MN,"Blue Earth County, MN"
27019,2,183.6,338034383.99999994,1014103151.9999998,236624068.79999995,1,180.0,0,0.0,0,0.0,1,3.6,0,183.6,1241834933.001442,4237317.131961406,58345817.73344611,199084.21521263625,0.8166167056912887,4.055544647279111,81.66167056912887,200.0,141.76197865313264,6.660481476420789,115.76519999999996,27.011879999999994,Carver County,MN,"Carver County, MN"
27037,19,150.0,483210360.0,1449631080.0,338247251.99999994,2,100.0,0,0.0,2,27.0,15,23.0,0,22.0,4953623409.465856,16902466.487621643,270685542.7410652,923617.5091795838,0.2926405501940068,1.2495948197852722,29.26405501940068,124.95948197852722,565.4821243682484,30.900176111993744,165.483,38.61269999999999,Dakota County,MN,"Dakota County, MN"
27041,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,728838874.8062577,2486901.7359591736,26612551.94219733,90805.80620915307,0.3310064931211716,2.1152334478206427,33.100649312117156,200.0,83.2007847952349,3.0379625504791474,27.54,6.426,Douglas County,MN,"Douglas County, MN"
27043,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,15.0,269878897.2516952,920865.1202261938,6614110.6543191625,22568.284756249897,0.8939209491989453,8.510858517802422,89.39209491989453,200.0,30.808093293572515,0.7550354628218222,27.54,6.426,Faribault County,MN,"Faribault County, MN"
27049,2,51.0,93898440.0,281695320.0,65728907.99999999,1,50.0,0,0.0,0,0.0,1,1.0,0,0.0,700465120.9609038,2390086.45876578,32542400.941705473,111039.2930340328,0.40215467061881405,2.0197928271409005,40.215467061881405,200.0,79.96177179918993,3.714885952249483,32.157,7.503299999999999,Goodhue County,MN,"Goodhue County, MN"
27053,28,209.529,1019964038.76,3059892116.2799997,713974827.132,1,30.0,1,20.0,8,120.0,18,39.528999999999996,0,58.528999999999996,18709346866.639572,63838948.236229286,1300403732.8812134,4437162.19392077,0.16354884743390263,0.5490408932848078,16.354884743390265,54.90408932848078,2135.7701902556587,148.44791471246728,349.302753,81.5039757,Hennepin County,MN,"Hennepin County, MN"
27059,2,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,453037475.3696089,1545828.197282608,22318102.7369786,76152.53570915962,0.0950178348157193,0.4500479327643678,9.501783481571929,45.00479327643678,51.71660677735261,2.547728622942763,4.913999999999999,1.1465999999999996,Isanti County,MN,"Isanti County, MN"
27123,3,17.4,97635456.0,292906368.0,68344819.2,0,0.0,0,0.0,1,15.0,2,2.4,0,1.4,7183438618.250786,24510912.613755472,489138022.2682437,1669008.3895784095,0.04077523085612787,0.1397250184785669,4.077523085612787,13.97250184785669,820.0272395263454,55.83767377491366,33.436800000000005,7.80192,Ramsey County,MN,"Ramsey County, MN"
27131,7,126.0,251184240.00000006,753552720.0000002,175828968.00000003,1,120.0,0,0.0,0,0.0,6,6.0,0,120.0,887113696.6052581,3026957.902962059,50209611.80164565,171322.32523209078,0.8494432256920852,3.501898574611906,84.94432256920852,200.0,101.26868682708425,5.731690844936718,86.02200000000003,20.071800000000003,Rice County,MN,"Rice County, MN"
27139,1,1.2,8609327.999999998,25827983.999999993,6026529.599999999,0,0.0,0,0.0,0,0.0,1,1.2,0,1.2,1642471690.3924158,5604346.638598958,90044547.928793,307244.7838588476,0.01572507103232277,0.06692831202579598,1.572507103232277,6.692831202579598,187.4967683096365,10.279057982738927,2.948399999999999,0.6879599999999998,Scott County,MN,"Scott County, MN"
27141,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1213067300.3291123,4139157.884279578,53751585.10375733,183408.0410991047,0.21447449777058025,1.129395530993494,21.447449777058026,112.9395530993494,138.4780023206749,6.136025696775951,29.7,6.929999999999999,Sherburne County,MN,"Sherburne County, MN"
27145,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,2311388912.3862176,7886787.186287333,90779516.69072457,309752.6016401223,0.10437464621691006,0.6200931889930588,10.437464621691007,62.009318899305875,263.8571817792486,10.36295852633842,27.54,6.426,Stearns County,MN,"Stearns County, MN"
27163,2,100.0,173447999.99999994,520343999.9999998,121413599.99999996,2,100.0,0,0.0,0,0.0,0,0.0,0,100.0,3247228175.0371466,11080003.6396276,185988021.0102024,634617.537985794,0.16024251206001172,0.6528033329272308,16.02425120600117,65.28033329272309,370.6881478352907,21.23150924774,59.39999999999998,13.859999999999994,Washington County,MN,"Washington County, MN"
27171,6,6.0,43046639.99999999,129139919.99999997,30132647.999999993,0,0.0,0,0.0,0,0.0,6,6.0,0,0.0,1922502767.331908,6559852.437529431,72323272.05168548,246777.2741449822,0.06717281358154986,0.41663833984814513,6.717281358154986,41.66383398481452,219.46378622510366,8.256081284438983,14.741999999999996,3.439799999999999,Wright County,MN,"Wright County, MN"
28049,2,51.0,93898440.0,281695320.0,65728907.99999999,1,50.0,0,0.0,0,0.0,1,1.0,0,0.0,1018507851.7517302,3475293.4182918523,858672177.219029,2929911.4001204916,0.27657648344635993,0.07654715005775009,27.657648344635994,7.654715005775009,116.26801960636189,98.02193803870193,32.157,7.503299999999999,Hinds County,MS,"Hinds County, MS"
28073,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,143327966.84581825,489055.375449224,172150560.20435598,587402.1567968116,0.15016832006801026,0.029172765944173343,15.016832006801026,2.9172765944173342,16.361640050892493,19.65189043428721,2.4569999999999994,0.5732999999999998,Lamar County,MS,"Lamar County, MS"
28075,2,321.0,562208039.9999998,1686624119.9999993,393545627.9999998,1,320.0,0,0.0,0,0.0,1,1.0,0,320.0,271468669.4848142,926289.648833253,357858047.8731514,1221062.4751859906,6.212960498170298,1.0997255206050263,200.0,109.97255206050262,30.98957414210208,40.851375327985316,192.53699999999992,44.92529999999998,Lauderdale County,MS,"Lauderdale County, MS"
28089,15,652.0,1141760880.0,3425282640.0,799232615.9999999,13,650.0,0,0.0,0,0.0,2,2.0,0,0.0,428521829.21246994,1462177.3313726955,379671187.0548725,1295492.003539787,7.993251233653431,2.105065233418647,200.0,200.0,48.918017033386974,43.34145970946033,391.014,91.2366,Madison County,MS,"Madison County, MS"
28105,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,185292182.5420171,632243.2383232833,129796737.0226594,442884.8978579711,0.1161588130957405,0.0386920974687003,11.61588130957405,3.8692097468700304,21.152075632650355,14.816979112175732,2.4569999999999994,0.5732999999999998,Oktibbeha County,MS,"Oktibbeha County, MS"
28121,1,116.0,201199680.0000001,603599040.0000002,140839776.00000006,1,116.0,0,0.0,0,0.0,0,0.0,0,116.0,544929792.5372422,1859377.8321676103,490140325.9379666,1672428.392026625,1.1076638647147345,0.28734582434220096,110.76638647147345,28.734582434220098,62.20659732160299,55.95209200205098,68.90400000000002,16.077600000000007,Rankin County,MS,"Rankin County, MS"
28131,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,61303575.93442809,209176.5061960513,61719432.18791869,210595.46678454927,0.35109403769564607,0.08136996440130981,35.10940376956461,8.13699644013098,6.998125106669873,7.045597281725878,2.4569999999999994,0.5732999999999998,Stone County,MS,"Stone County, MS"
28149,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,217452123.3965681,741977.5232306125,204831472.20531145,698914.0692335757,0.09897958071785692,0.024518243929654144,9.897958071785693,2.451824392965414,24.823301757599097,23.38258815129126,2.4569999999999994,0.5732999999999998,Warren County,MS,"Warren County, MS"
29007,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,15.0,202387688.1132236,690575.5308940309,43950698.25479461,149966.0234445114,1.1920211266262157,1.2807933032977261,119.20211266262157,128.0793303297726,23.103617364523245,5.017202997122673,27.54,6.426,Audrain County,MO,"Audrain County, MO"
29019,4,46.0,248424840.0,745274520.0,173897388.0,0,0.0,0,0.0,3,45.0,1,1.0,0,0.0,1442069963.715973,4920547.490133747,329782311.0925858,1125264.074536078,0.5168088502998511,0.5273096286573679,51.68088502998511,52.730962865736785,164.6198588716864,37.64638254481573,85.077,19.8513,Boone County,MO,"Boone County, MO"
29047,17,681.7,1304068788.0,3912206364.0,912848151.5999999,13,650.0,0,0.0,2,28.0,2,3.7,1,30.7,2276072809.375298,7766283.627927448,594469087.2852997,2028412.940427837,1.7188406046965445,1.535568747180125,171.88406046965446,153.5568747180125,259.82566317069615,67.86176795494289,446.5989,104.20640999999999,Clay County,MO,"Clay County, MO"
29051,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,660077769.2010498,2252279.0795572083,213234768.6062445,727587.3098216483,0.3654878428825237,0.26398959404198924,36.548784288252364,26.398959404198923,75.35134351610158,24.341868562356677,27.54,6.426,Cole County,MO,"Cole County, MO"
29071,14,14.0,100442159.99999999,301326479.99999994,70309511.99999999,0,0.0,0,0.0,0,0.0,14,14.0,0,0.0,753324814.2590985,2570451.238375669,237373680.0180691,809952.7032842143,0.3999954260053907,0.29619759020733877,39.999542600539066,29.619759020733877,85.99598336291079,27.0974520568572,34.397999999999996,8.026199999999998,Franklin County,MO,"Franklin County, MO"
29077,1,6.0,43046639.99999999,129139919.99999997,30132647.999999993,0,0.0,0,0.0,0,0.0,1,6.0,0,6.0,2669026899.7435555,9107098.783744777,751117408.1902428,2562919.2554170713,0.04838464535985304,0.04011709444013845,4.838464535985304,4.011709444013845,304.6834360437849,85.74399636874917,14.741999999999996,3.439799999999999,Greene County,MO,"Greene County, MO"
29095,19,1165.3,2416635216.0,7249905648.0,1691644651.1999998,4,970.0,4,80.0,5,95.0,6,20.3,0,1038.3,7953373301.780388,27138039.084683537,2125335200.4947312,7251945.501686494,0.9115510328651474,0.7959425180584325,91.15510328651474,79.59425180584326,907.919326687259,242.6181735724579,827.6148000000001,193.11011999999997,Jackson County,MO,"Jackson County, MO"
29099,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1653830604.6622684,5643104.867053522,409650632.5196247,1397786.1285467772,0.013014222822654386,0.01225949040798664,1.3014222822654387,1.225949040798664,188.7934480208069,46.763770835573595,2.4569999999999994,0.5732999999999998,Jefferson County,MO,"Jefferson County, MO"
29139,18,704.0,1242833760.0,3728501280.0,869983631.9999999,14,700.0,0,0.0,0,0.0,4,4.0,0,0.0,105399208.38109513,359637.06568388664,20918762.63911258,71377.78858894687,35.375040640900686,41.58867553539517,200.0,200.0,12.03187310286474,2.3879866026384224,425.628,99.31319999999998,Montgomery County,MO,"Montgomery County, MO"
29161,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,431218099.3842012,1471377.3880690068,91076657.54587552,310766.4884318988,0.5594626022064388,0.6180701127689684,55.946260220643886,61.80701127689684,49.225810431986446,10.396878715282593,27.54,6.426,Phelps County,MO,"Phelps County, MO"
29165,4,167.5,358524900.0,1075574700.0,250967430.0,2,150.0,0,0.0,1,15.0,1,2.5,0,102.5,977775064.87324,3336307.365406707,183173997.62812617,625015.6906148297,1.1000226316258523,1.3701040172170387,110.00226316258524,137.01040172170386,111.6181580905525,20.91027370184089,122.7825,28.64925,Platte County,MO,"Platte County, MO"
29219,3,60.0,66225599.99999994,198676799.99999982,46357919.999999955,0,0.0,3,60.0,0,0.0,0,0.0,0,0.0,280104697.4706757,955757.0026369864,68650175.70010757,234244.14781371647,0.7092947808231577,0.6752775142559077,70.92947808231577,67.52775142559076,31.975422085693577,7.836778047957486,22.67999999999998,5.2919999999999945,Warren County,MO,"Warren County, MO"
