Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
Edged Chicago ORD1,illinois,41.80704338793177,-88.24032598509044,24,,https://www.edged.us/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/edged-ord1/
Edged Chicago ORD2,illinois,41.80497280463166,-88.24395821053338,48,,https://www.edged.us/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/edged-ord2/
Edged Chicago ORD3,illinois,41.80334254553506,-88.24183389575663,24,,https://www.edged.us/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/edged-ord3/
GDC - Chicago CH4 Data Center,illinois,41.989028,-88.0047648,36,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/chicago-data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/ntt-chicago-ch4/
Edged Chicago Campus,illinois,41.8079909,-88.24199709999999,96,,https://www.edged.us/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/edged-chicago-campus/
Microsoft Hoffman Estates - Building 4,illinois,42.0759784270513,-88.13803004238875,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-hoffman-estates-building-4/
Microsoft Elk Grove - Building 1,illinois,42.02311794982313,-87.97210568212355,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-elk-grove-building-1/
KARIS Hoffman Estates,illinois,42.08138996950737,-88.19215945705055,,,https://napervilledatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/karis-hoffman-estates/
Morris Technology Park,illinois,41.39981271689464,-88.38630215697842,,,https://www.tract.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/morris-technology-park/
Lumen Chicago 3,illinois,41.889183,-87.632519,,,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/200-n-lasalle/
Meta DeKalb Campus,illinois,41.8891321,-88.7269704,,,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/meta-dekalb-data-center/
Compass Hoffman Estates,illinois,42.075586,-88.2030149,,,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/compass-hoffman-estates/
Microsoft Elk Grove - Building 3,illinois,42.0250917475572,-87.9719047556306,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-elk-grove-building-3/
KARIS DeKalb Campus,illinois,41.89654668101382,-88.71899458978626,,,https://napervilledatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/karis-dekalb-campus/
WOWaccess Data Center,illinois,41.8028283,-88.1479565,,,http://wowaccess.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-hosting1/
Microsoft Hoffman Estates - Building 3,illinois,42.07713313158135,-88.13805150005986,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-hoffman-estates-building-3/
Microsoft Elk Grove - Building 2,illinois,42.02414439965229,-87.97167702781779,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-elk-grove-building-2/
